department,telecommuting,has_company_logo,has_questions,employment_type,industry,function,fraudulent,Country,len_profile,len_description,requirement_is_existed
etc,1,1,0,Full-time,Computer Software,Sales,0,US,1022,881,True
etc,0,1,0,Full-time,Airlines/Aviation,Information Technology,0,US,1439,615,True
etc,0,0,0,Contract,,,1,US,0,1206,True
etc,0,1,1,Contract,Education Management,Education,0,US,53,244,True
etc,0,1,1,Full-time,,Design,0,US,624,1776,True
Service,0,1,1,Full-time,Financial Services,Customer Service,0,US,651,1615,True
Service,0,1,0,Full-time,Automotive,,0,US,603,1137,True
etc,0,1,1,Full-time,Computer Software,Information Technology,0,GB,726,928,True
etc,0,1,1,Full-time,Computer Software,,0,US,606,1085,True
etc,0,1,1,Contract,Education Management,Education,0,US,53,247,True
etc,0,1,1,Full-time,Computer Software,,0,US,606,1122,False
etc,0,1,1,Full-time,Hospitality,,0,US,438,1342,True
etc,0,1,0,Full-time,Retail,Information Technology,0,US,1439,4934,True
etc,0,1,1,Full-time,Electrical/Electronic Manufacturing,Consulting,0,NZ,244,1161,False
etc,0,1,1,Full-time,Oil & Energy,Management,1,US,1016,3945,True
etc,0,1,0,Full-time,Financial Services,Product Management,0,US,624,3775,True
etc,0,1,1,Full-time,Hospitality,,0,US,438,1309,True
etc,0,1,0,Contract,Education Management,,0,US,53,332,True
etc,0,1,1,Full-time,Oil & Energy,Engineering,0,US,879,1581,True
etc,0,1,1,Full-time,Oil & Energy,,0,US,879,3048,False
etc,0,1,1,Full-time,Oil & Energy,,0,US,879,1816,False
etc,0,1,1,Contract,Venture Capital & Private Equity,Business Analyst,0,GB,1084,1589,True
etc,0,1,0,Full-time,Computer Software,Customer Service,0,US,684,1955,True
etc,0,1,1,Full-time,Oil & Energy,,0,US,879,1098,False
etc,1,1,1,Full-time,E-Learning,Education,0,US,1085,1377,True
etc,0,1,1,Full-time,Computer Software,Marketing,0,US,646,2378,True
etc,0,1,1,Part-time,Medical Practice,Health Care Provider,0,GB,470,2007,True
etc,0,0,0,Full-time,Oil & Energy,Engineering,1,US,0,2795,False
etc,0,1,1,Full-time,Telecommunications,Customer Service,0,US,717,1283,True
Sales,0,0,1,Other,Real Estate,,0,US,0,1112,True
etc,0,1,1,Contract,Mechanical or Industrial Engineering,Education,0,etc,204,795,True
etc,0,1,0,,,,0,US,702,647,False
etc,0,1,1,Full-time,Computer Software,Human Resources,0,CA,1708,2804,True
Development,0,1,1,Full-time,"Leisure, Travel & Tourism",Engineering,0,GB,767,1986,True
etc,0,1,0,Contract,Marketing and Advertising,Project Management,0,US,1271,668,True
etc,0,1,0,Full-time,Information Technology and Services,Business Development,0,etc,755,1749,True
etc,0,1,1,Full-time,Information Technology and Services,Information Technology,0,etc,726,1544,True
etc,0,1,0,Contract,Information Technology and Services,Information Technology,0,US,1439,1021,True
Technology,0,1,0,Contract,Information Technology and Services,Information Technology,0,US,0,944,False
etc,0,1,1,Full-time,Computer Software,Engineering,0,US,267,1416,True
etc,0,1,1,Full-time,Information Technology and Services,Information Technology,0,etc,726,907,True
etc,0,1,1,Contract,Education Management,Education,0,US,53,247,True
etc,0,1,0,Contract,Mental Health Care,,0,US,588,1906,True
etc,0,1,1,Part-time,Marketing and Advertising,Sales,0,GB,908,961,True
etc,1,1,1,Full-time,Information Technology and Services,Engineering,0,etc,691,348,True
etc,0,0,1,Full-time,Internet,Sales,0,US,0,870,True
etc,0,1,0,Full-time,Information Technology and Services,,0,etc,518,1446,True
etc,0,1,1,Contract,Information Technology and Services,Information Technology,0,US,281,138,True
etc,0,1,1,Full-time,Financial Services,Customer Service,0,US,1025,2605,True
etc,0,1,1,Full-time,Computer Software,Customer Service,0,US,890,785,False
etc,0,1,1,Full-time,Computer Software,Engineering,0,US,890,1426,True
etc,0,1,1,,,,0,US,685,2492,False
etc,1,1,1,Full-time,Information Technology and Services,Information Technology,0,etc,691,390,True
etc,0,1,1,Full-time,Graphic Design,Design,0,GB,255,580,True
Sales,0,1,0,Full-time,Computer Software,Sales,0,US,614,2600,True
etc,0,1,1,Full-time,Market Research,Engineering,0,etc,334,790,True
Sales,0,1,1,Other,Marketing and Advertising,Sales,0,US,788,1093,True
etc,0,1,1,Full-time,,Administrative,0,GB,829,611,True
etc,0,0,0,Full-time,Environmental Services,Human Resources,0,US,524,552,True
Engineering,0,1,0,Full-time,Marketing and Advertising,Engineering,1,US,792,970,True
etc,0,1,1,Full-time,Hospital & Health Care,,0,US,532,1511,True
IT,1,1,1,Full-time,Education Management,Information Technology,0,etc,1366,916,True
etc,0,1,1,Full-time,Computer Software,Information Technology,0,etc,726,853,True
Technology,0,1,1,Full-time,Financial Services,Business Analyst,0,US,477,1352,True
etc,0,1,1,Full-time,Oil & Energy,Management,1,US,776,3945,True
etc,0,1,1,Contract,Computer Software,,0,GR,1565,1104,True
etc,0,0,0,Full-time,Information Technology and Services,Project Management,0,etc,0,791,True
etc,0,0,0,Full-time,Computer Software,,0,US,228,2059,False
etc,0,1,1,Full-time,Media Production,Finance,0,GR,2022,714,True
Marketing,0,1,1,Full-time,Internet,Marketing,0,etc,1042,1606,True
etc,0,1,1,Full-time,Oil & Energy,Other,1,US,764,499,True
etc,0,1,1,Full-time,Information Technology and Services,Engineering,0,NZ,615,1914,True
etc,0,1,1,,,,0,NZ,1708,957,False
Marketing,0,1,1,Full-time,Logistics and Supply Chain,Marketing,0,US,570,1463,True
etc,0,1,1,Contract,Information Technology and Services,Consulting,0,US,1050,1141,True
etc,0,1,1,Full-time,Apparel & Fashion,Accounting/Auditing,0,US,1441,1317,True
etc,0,1,0,,,,0,etc,433,1575,False
etc,0,1,1,Full-time,Internet,Information Technology,0,US,544,550,True
etc,0,1,1,Contract,,,0,US,619,168,True
Development,0,1,1,Full-time,Internet,Engineering,0,DE,0,1078,True
IT,0,1,0,Full-time,,Information Technology,0,US,373,1335,True
etc,0,1,1,Full-time,Financial Services,Finance,0,CA,298,1754,False
etc,0,0,0,Full-time,Financial Services,Sales,0,US,0,2474,True
etc,0,0,0,Full-time,,,0,US,228,1017,False
etc,0,0,1,,,,0,US,0,1292,True
etc,0,1,1,Full-time,Information Technology and Services,Sales,0,CA,298,1803,False
etc,0,1,1,Full-time,Financial Services,Legal,0,US,1025,3307,True
etc,0,1,1,Contract,,,0,CA,2480,1053,True
etc,0,1,1,Full-time,Food Production,Production,0,US,1808,1981,True
Product,0,1,1,Full-time,Logistics and Supply Chain,Product Management,0,US,717,1985,True
Service,1,1,1,Full-time,Construction,Engineering,0,US,461,2920,True
etc,0,1,1,Full-time,Logistics and Supply Chain,Training,0,GB,829,365,True
etc,0,1,1,Full-time,Hospital & Health Care,Customer Service,0,GB,361,1623,True
etc,0,1,0,Full-time,Consumer Services,Sales,0,US,558,1227,False
etc,0,1,0,Contract,Education Management,,0,US,53,126,True
Engineering,0,1,1,Full-time,E-Learning,Engineering,0,DE,651,1664,True
etc,1,1,1,Contract,Computer Software,Art/Creative,0,GR,788,3501,True
etc,0,1,1,Full-time,Telecommunications,Customer Service,0,etc,1594,3685,False
etc,0,1,1,Full-time,Financial Services,Customer Service,0,US,1025,2544,True
etc,0,1,1,Full-time,Oil & Energy,,0,US,879,1652,False
etc,0,1,1,,,,0,etc,433,652,False
etc,0,0,0,Full-time,,,0,US,0,1213,False
IT,0,1,1,Full-time,Wholesale,Information Technology,0,US,1576,497,False
Operations,0,1,1,Full-time,Information Technology and Services,Accounting/Auditing,0,US,1194,2685,True
etc,0,1,1,Full-time,Financial Services,Customer Service,0,US,1025,1748,True
etc,0,0,0,Full-time,Financial Services,Sales,0,US,0,2476,True
etc,0,1,0,,,,0,etc,433,1584,False
etc,0,0,1,Full-time,Financial Services,Management,0,US,0,2925,True
etc,0,1,0,Part-time,,Marketing,0,US,685,954,True
etc,0,1,0,Contract,Computer Software,Information Technology,0,NZ,1799,4342,False
etc,0,0,0,Full-time,,,0,US,228,517,False
etc,0,0,0,Full-time,,,0,US,228,676,False
etc,0,0,0,Full-time,Transportation/Trucking/Railroad,General Business,0,US,0,873,True
etc,0,1,1,,Oil & Energy,,0,US,879,1335,False
etc,0,1,1,Full-time,Business Supplies and Equipment,Management,0,CA,911,365,True
etc,0,1,0,Full-time,Financial Services,Management,0,US,684,1998,True
Product,0,1,1,Full-time,,,0,US,2636,1538,False
etc,0,1,1,Full-time,Computer Software,Product Management,0,US,536,2552,True
etc,0,1,1,Full-time,Computer Software,Information Technology,0,etc,726,794,True
etc,0,1,1,Full-time,Information Technology and Services,Product Management,0,US,4007,1762,True
etc,0,1,1,Contract,,Administrative,0,CA,332,1144,False
etc,0,1,0,Full-time,,,0,US,699,1120,False
etc,0,0,0,Contract,Information Technology and Services,Information Technology,0,US,0,79,True
etc,0,1,1,Contract,Education Management,Education,0,US,53,456,True
etc,0,1,1,Full-time,Design,Engineering,0,US,644,1592,True
etc,0,1,1,,,,0,etc,1410,1456,False
Service,0,1,1,Full-time,Online Media,Sales,0,GB,1103,5303,True
Marketing,0,1,1,Full-time,Financial Services,Marketing,0,US,477,1291,True
IT,0,1,1,Full-time,Marketing and Advertising,Information Technology,0,etc,1557,426,True
etc,0,1,1,,,,0,etc,433,963,False
etc,0,1,1,Full-time,Computer Software,Human Resources,0,etc,726,1163,True
etc,0,1,0,Full-time,Computer Games,Art/Creative,0,GB,1481,1095,True
etc,0,1,1,Full-time,Apparel & Fashion,Production,0,etc,0,1035,True
etc,0,1,1,Full-time,Computer Software,Information Technology,0,etc,726,1057,True
etc,0,1,1,Contract,Education Management,,0,US,53,381,True
etc,0,1,0,Contract,Information Technology and Services,,0,US,0,897,False
etc,0,1,0,,,,0,US,897,525,False
etc,0,1,0,Full-time,,,0,US,699,1996,False
etc,0,1,1,Full-time,Information Technology and Services,Design,0,NZ,2021,626,True
etc,0,1,1,Full-time,Internet,Product Management,0,US,720,1833,True
etc,0,1,1,Full-time,Computer Software,Information Technology,0,CA,115,2877,False
etc,0,0,0,Full-time,,Marketing,0,US,95,1356,False
etc,1,1,1,Full-time,Information Technology and Services,Engineering,0,GR,721,864,True
etc,0,1,1,Full-time,,Education,0,US,1014,3633,True
etc,0,1,0,Part-time,Education Management,Customer Service,0,US,684,1227,True
etc,0,1,0,Contract,Education Management,,0,US,53,332,True
etc,0,1,1,Full-time,Events Services,Other,0,US,352,834,True
etc,0,1,0,,,,0,US,702,647,False
etc,1,1,1,Full-time,Education Management,Training,0,etc,1366,626,True
etc,0,1,0,Full-time,Legal Services,Customer Service,0,CA,684,1223,True
etc,0,1,0,Full-time,,,0,US,699,1275,False
etc,0,1,0,,,,0,etc,229,135,False
etc,0,1,0,Full-time,Food Production,,0,US,699,461,False
Technology,0,1,1,Full-time,Information Technology and Services,Information Technology,0,etc,630,1327,True
etc,0,0,0,Full-time,Financial Services,Sales,0,US,0,520,True
etc,0,0,0,Full-time,Hospital & Health Care,,1,US,0,1492,False
etc,0,1,0,Full-time,,,0,US,699,400,False
etc,0,1,1,Full-time,Internet,,0,GR,385,1337,True
etc,0,0,0,Full-time,,,0,US,228,827,False
etc,0,1,0,Full-time,Food & Beverages,Sales,0,US,699,1764,True
etc,0,1,0,Full-time,,,0,US,699,440,False
Sales,0,1,1,Part-time,Cosmetics,Sales,0,GB,254,629,True
etc,0,1,1,Part-time,Food & Beverages,,0,US,886,668,False
etc,0,1,1,,,,0,US,1447,575,False
etc,0,1,0,Full-time,Information Technology and Services,Sales,0,US,1344,655,True
Development,0,1,0,,,Business Development,0,etc,518,2944,False
etc,0,1,0,Full-time,Financial Services,Administrative,0,US,684,1219,True
etc,0,0,0,Full-time,Hospital & Health Care,,1,US,0,1632,False
etc,0,0,0,Full-time,Management Consulting,,0,US,228,1262,False
etc,0,0,0,Full-time,Hospital & Health Care,,1,US,0,1619,False
etc,0,1,0,Full-time,Construction,,0,US,583,535,True
etc,0,1,0,Full-time,Information Technology and Services,Sales,0,US,996,1295,True
etc,0,1,0,Full-time,Marketing and Advertising,Marketing,0,US,2206,2660,False
etc,0,0,0,Full-time,Hospital & Health Care,,1,US,0,1576,False
etc,0,0,0,Full-time,Management Consulting,,0,US,228,614,False
etc,0,0,0,,,,1,US,0,1599,False
etc,0,0,0,Full-time,Hospital & Health Care,,1,US,0,1331,False
etc,0,0,0,Full-time,Hospital & Health Care,,1,US,0,1398,False
etc,0,1,0,Full-time,,,0,US,699,370,False
etc,0,0,0,Full-time,Hospital & Health Care,,1,US,0,1234,False
Engineering,0,1,0,Full-time,Internet,Engineering,0,GB,495,1139,True
etc,0,1,0,Full-time,Internet,Information Technology,0,GB,536,768,True
etc,0,1,0,Contract,Pharmaceuticals,Data Analyst,0,US,145,749,True
etc,0,0,0,Full-time,Hospital & Health Care,,1,US,0,1195,False
etc,0,1,0,Temporary,Cosmetics,,0,GB,829,807,False
etc,0,1,1,,,,0,etc,433,2573,False
etc,0,1,0,Full-time,Consumer Services,Customer Service,0,US,684,1820,True
etc,0,1,0,Full-time,Hospital & Health Care,Health Care Provider,0,etc,790,560,True
etc,0,1,0,Full-time,,,0,US,699,227,False
etc,0,1,0,Contract,Information Technology and Services,Consulting,0,US,397,1639,True
etc,1,1,1,Part-time,Computer Software,Accounting/Auditing,0,GB,433,518,True
etc,0,1,0,Full-time,,,0,US,699,483,False
etc,0,1,1,,,,0,DE,134,1024,False
etc,0,1,1,Full-time,Computer Networking,,0,US,0,676,True
etc,0,1,1,Full-time,Nonprofit Organization Management,Management,0,US,2270,4150,True
etc,0,1,0,Part-time,Consumer Goods,Legal,0,US,2301,789,True
etc,0,1,1,,,,0,etc,407,2112,False
etc,0,1,1,,,,0,GR,321,269,False
Design,0,1,0,Full-time,Computer Software,Design,0,US,1402,3305,True
etc,0,1,0,Full-time,Information Technology and Services,Information Technology,0,GB,463,1016,True
etc,0,1,0,Contract,Internet,Consulting,0,GB,873,1817,True
etc,0,1,1,Part-time,Facilities Services,General Business,0,US,717,447,True
etc,0,1,0,,,,0,etc,518,916,False
etc,0,1,1,Full-time,,,0,US,1376,577,False
Design,0,1,1,Contract,Computer Software,Design,0,US,229,798,True
etc,0,1,1,Full-time,Hospital & Health Care,Finance,0,US,532,2979,True
etc,0,0,0,Full-time,Construction,Other,0,US,0,4022,True
Service,0,1,1,Full-time,Internet,Consulting,0,US,1042,1370,True
etc,1,1,1,,Professional Training & Coaching,Education,0,etc,1366,2112,True
Service,0,1,1,Full-time,Computer Software,Management,0,GR,860,805,False
etc,0,0,0,Full-time,Information Technology and Services,,0,US,228,853,False
etc,0,1,1,Full-time,,,0,GB,310,821,False
Development,0,1,0,Full-time,Marketing and Advertising,,0,GB,1298,1675,True
etc,0,0,0,Full-time,,,0,US,228,668,False
etc,0,1,1,Part-time,Hospital & Health Care,Administrative,0,US,175,908,True
etc,0,1,1,Full-time,Pharmaceuticals,Accounting/Auditing,0,US,879,2088,True
etc,0,1,1,Full-time,Aviation & Aerospace,Engineering,0,etc,606,1415,True
etc,0,1,0,,,,0,US,432,911,False
etc,0,1,0,Full-time,Financial Services,Accounting/Auditing,0,US,422,1437,True
etc,0,1,1,Full-time,Marketing and Advertising,,0,GR,459,201,True
Product,0,1,0,Full-time,Information Technology and Services,Management,0,etc,940,742,True
etc,0,1,0,Full-time,,,0,US,574,2017,False
etc,0,1,1,Full-time,Internet,Information Technology,0,US,1126,1047,True
etc,1,1,0,Full-time,,,0,US,1000,489,False
etc,0,1,0,Full-time,Consumer Services,Customer Service,0,US,684,966,True
etc,0,1,1,Contract,Education Management,Education,0,US,53,244,True
etc,0,1,1,Full-time,Internet,Customer Service,0,US,526,406,True
etc,0,1,0,Full-time,Market Research,Engineering,0,GR,236,959,True
etc,0,1,0,Part-time,Consumer Services,Customer Service,0,US,684,1030,True
etc,0,1,0,Full-time,Accounting,Finance,1,US,351,209,True
etc,0,1,1,Full-time,Computer Software,Engineering,0,US,638,990,True
etc,0,0,1,Part-time,Accounting,Accounting/Auditing,0,US,0,658,True
Marketing,0,1,0,Full-time,Hospitality,Marketing,0,GB,688,1266,True
etc,0,1,1,,,,0,etc,153,831,False
etc,0,1,1,Temporary,Cosmetics,Sales,0,GB,829,855,False
etc,0,1,1,Full-time,,Consulting,0,etc,1050,520,True
etc,0,1,1,Full-time,Media Production,Manufacturing,1,US,1128,517,False
etc,0,1,1,,,,0,etc,433,520,False
etc,1,0,1,,,,0,US,0,761,False
etc,0,1,0,,,,0,GR,516,3288,False
etc,0,1,0,Full-time,Computer Software,Information Technology,0,etc,726,655,True
etc,0,1,1,Full-time,Computer Software,Information Technology,0,AE,153,495,True
etc,0,1,1,Full-time,,Administrative,0,US,717,1987,True
etc,0,1,1,Full-time,Financial Services,Customer Service,0,US,1025,1747,True
Technology,0,0,1,Full-time,Online Media,Information Technology,0,US,0,182,True
etc,0,1,1,Full-time,Oil & Energy,,0,US,879,2201,True
etc,0,1,1,Full-time,Computer Software,Design,0,AE,153,276,True
Product,0,1,0,,,,0,GB,310,902,False
etc,0,1,1,Full-time,Computer Software,Consulting,0,US,1252,2237,True
etc,0,1,1,Contract,Education Management,Education,0,US,53,314,True
etc,0,1,1,,Financial Services,,0,GB,812,1363,True
etc,0,1,0,Full-time,,,0,etc,885,1224,False
etc,0,1,0,Full-time,Building Materials,,0,US,702,2197,False
IT,1,1,1,Full-time,Information Technology and Services,Information Technology,0,US,2065,2381,True
etc,0,0,1,Full-time,Real Estate,Accounting/Auditing,0,US,697,2134,True
etc,0,0,0,Full-time,Retail,Accounting/Auditing,0,GB,0,737,True
etc,0,0,1,Full-time,,,0,US,0,377,False
etc,0,1,1,Contract,Education Management,,0,CA,53,384,True
IT,0,1,1,Full-time,Financial Services,Information Technology,0,US,719,110,True
etc,0,1,0,Full-time,Oil & Energy,Engineering,1,US,415,4289,True
Operations,0,1,1,Full-time,Human Resources,Human Resources,0,US,2206,2274,True
Product,0,1,1,Full-time,Marketing and Advertising,Production,0,GB,730,2653,True
etc,0,0,0,Full-time,Hospital & Health Care,Financial Analyst,1,US,469,787,True
Marketing,0,1,1,Full-time,Marketing and Advertising,Marketing,0,GB,730,1093,True
Product,0,1,1,Full-time,Marketing and Advertising,Business Analyst,0,GB,730,2540,True
etc,0,1,0,Full-time,Accounting,Finance,1,US,351,209,True
etc,1,0,0,,,Administrative,1,US,0,619,True
etc,0,1,0,Full-time,Consumer Services,Sales,0,US,558,421,True
Operations,0,1,1,,,Other,0,US,1576,301,False
etc,0,1,0,Full-time,Consumer Services,Sales,0,US,558,421,True
etc,0,1,0,Full-time,Consumer Services,Sales,0,US,558,421,True
etc,0,0,0,Full-time,Hospital & Health Care,Financial Analyst,1,US,469,787,True
etc,0,0,0,Full-time,Hospital & Health Care,Financial Analyst,1,US,469,413,True
etc,0,1,1,Contract,Education Management,,0,US,53,381,True
etc,0,1,0,Full-time,Accounting,Finance,1,US,351,209,True
etc,0,1,1,Full-time,Information Technology and Services,Information Technology,0,US,702,1046,True
etc,0,1,1,Full-time,Marketing and Advertising,Business Development,0,GB,730,1931,True
etc,0,1,1,Full-time,,,0,US,1014,2541,True
IT,0,1,1,Contract,Information Technology and Services,Information Technology,0,US,0,933,True
Product,0,1,1,Full-time,Internet,Design,0,GB,251,1046,True
Marketing,0,1,1,Full-time,Internet,Marketing,0,US,333,803,False
etc,0,1,0,Full-time,Consumer Electronics,Marketing,0,US,657,2224,True
etc,0,0,0,Full-time,Financial Services,Management,0,US,0,2812,True
etc,0,1,0,,,,0,IL,333,841,False
etc,1,0,0,,,Administrative,1,US,0,619,True
etc,0,1,0,Full-time,Information Technology and Services,Information Technology,0,etc,726,851,True
Technology,0,1,0,Full-time,Staffing and Recruiting,Information Technology,0,etc,464,421,True
etc,0,1,0,Full-time,Computer Hardware,Management,0,US,684,2646,True
etc,1,0,0,,,Administrative,1,US,0,619,True
etc,0,0,0,Full-time,,,0,US,0,1021,True
Service,0,1,1,Full-time,Hospital & Health Care,Health Care Provider,0,CA,2480,801,True
etc,0,1,1,Full-time,Outsourcing/Offshoring,Design,0,etc,1007,1702,True
